relatives_1st_als,relatives_2nd_als,relatives_3rd_als,relatives_1st_ftd_unique,relatives_2nd_ftd_unique,relatives_3rd_ftd_unique,n,n_mendelian,n_non_mendelian,PPV,PPV_CI_low,PPV_CI_high,prevalence,criterion_label
0,0,2,0,2,2,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=2; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=2
0,0,2,0,3,0,3,3,0,1,0.557,0.881,3 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=2; 1st_FTD=0; 2nd_FTD=3; 3rd_FTD=0
0,0,2,0,3,2,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=2; 1st_FTD=0; 2nd_FTD=3; 3rd_FTD=2
0,0,2,1,0,0,43,39,4,0.907,0.794,0.954,43 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=2; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=0
0,0,2,1,0,1,7,7,0,1,0.756,0.89,7 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=2; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=1
0,0,2,1,0,2,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=2; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=2
0,0,2,1,1,0,16,16,0,1,0.879,0.927,16 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=2; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=0
0,0,2,1,1,1,6,5,1,0.833,0.505,0.902,6 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=2; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=1
0,0,2,1,2,0,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=2; 1st_FTD=1; 2nd_FTD=2; 3rd_FTD=0
0,0,2,1,2,1,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=2; 1st_FTD=1; 2nd_FTD=2; 3rd_FTD=1
0,0,2,2,0,0,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=2; 1st_FTD=2; 2nd_FTD=0; 3rd_FTD=0
0,0,2,2,0,1,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=2; 1st_FTD=2; 2nd_FTD=0; 3rd_FTD=1
0,0,2,2,1,0,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=2; 1st_FTD=2; 2nd_FTD=1; 3rd_FTD=0
0,0,2,2,1,1,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=2; 1st_FTD=2; 2nd_FTD=1; 3rd_FTD=1
0,0,2,2,2,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=2; 1st_FTD=2; 2nd_FTD=2; 3rd_FTD=0
0,0,3,0,0,0,68,42,26,0.618,0.502,0.721,68 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=3; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=0
0,0,3,0,0,1,15,15,0,1,0.872,0.924,15 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=3; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=1
0,0,3,0,0,2,3,3,0,1,0.557,0.881,3 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=3; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=2
0,0,3,0,1,0,15,14,1,0.933,0.741,0.949,15 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=3; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=0
0,0,3,0,1,1,7,7,0,1,0.756,0.89,7 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=3; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=1
0,0,3,0,1,2,1,0,1,0,0,0.793,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=3; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=2
0,0,3,0,2,0,3,3,0,1,0.557,0.881,3 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=3; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=0
0,0,3,0,2,1,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=3; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=1
0,0,3,1,0,0,6,6,0,1,0.725,0.885,6 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=3; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=0
0,0,3,1,0,1,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=3; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=1
0,0,3,1,1,0,5,5,0,1,0.686,0.88,5 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=3; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=0
0,0,3,1,1,1,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=3; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=1
0,0,3,1,1,2,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=3; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=2
0,0,3,1,2,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=3; 1st_FTD=1; 2nd_FTD=2; 3rd_FTD=0
0,0,3,2,0,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=3; 1st_FTD=2; 2nd_FTD=0; 3rd_FTD=0
0,0,3,2,0,1,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=3; 1st_FTD=2; 2nd_FTD=0; 3rd_FTD=1
0,0,4,0,0,0,11,6,5,0.545,0.312,0.755,11 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=4; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=0
0,0,4,0,0,1,8,6,2,0.75,0.458,0.88,8 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=4; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=1
0,0,4,0,1,0,4,4,0,1,0.633,0.878,4 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=4; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=0
0,0,4,0,1,1,4,4,0,1,0.633,0.878,4 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=4; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=1
0,0,4,0,2,3,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=4; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=3
0,0,4,1,0,0,3,3,0,1,0.557,0.881,3 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=4; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=0
0,0,4,1,1,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=4; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=0
0,0,5,0,0,0,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=5; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=0
0,0,5,0,0,1,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=5; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=1
0,0,5,0,0,2,1,0,1,0,0,0.793,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=5; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=2
0,0,5,0,1,0,3,2,1,0.667,0.288,0.858,3 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=5; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=0
0,0,5,0,1,1,2,1,1,0.5,0.168,0.832,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=5; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=1
0,0,5,0,1,2,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=5; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=2
0,0,5,0,2,0,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=5; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=0
0,0,5,1,0,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=5; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=0
0,0,5,1,2,1,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=5; 1st_FTD=1; 2nd_FTD=2; 3rd_FTD=1
0,0,5,1,3,4,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=0; 3rd_ALS=5; 1st_FTD=1; 2nd_FTD=3; 3rd_FTD=4
0,1,0,0,0,0,11808,4308,7500,0.365,0.356,0.374,11808 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=0
0,1,0,0,0,1,306,217,89,0.709,0.656,0.757,306 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=1
0,1,0,0,0,2,38,34,4,0.895,0.77,0.947,38 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=2
0,1,0,0,0,3,6,6,0,1,0.725,0.885,6 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=3
0,1,0,0,1,0,685,549,136,0.801,0.77,0.829,685 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=0
0,1,0,0,1,1,62,54,8,0.871,0.771,0.928,62 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=1
0,1,0,0,1,2,7,6,1,0.857,0.55,0.911,7 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=2
0,1,0,0,2,0,53,43,10,0.811,0.692,0.889,53 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=0
0,1,0,0,2,1,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=1
0,1,0,0,2,2,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=2
0,1,0,0,2,3,1,0,1,0,0,0.793,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=3
0,1,0,0,3,0,5,5,0,1,0.686,0.88,5 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=3; 3rd_FTD=0
0,1,0,0,4,2,3,1,2,0.333,0.142,0.712,3 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=0; 1st_FTD=0; 2nd_FTD=4; 3rd_FTD=2
0,1,0,1,0,0,764,690,74,0.903,0.88,0.922,764 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=0; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=0
0,1,0,1,0,1,48,48,0,1,0.958,0.968,48 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=0; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=1
0,1,0,1,0,2,4,4,0,1,0.633,0.878,4 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=0; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=2
0,1,0,1,1,0,93,87,6,0.935,0.87,0.966,93 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=0; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=0
0,1,0,1,1,1,12,12,0,1,0.844,0.914,12 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=0; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=1
0,1,0,1,1,2,3,3,0,1,0.557,0.881,3 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=0; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=2
0,1,0,1,2,0,6,6,0,1,0.725,0.885,6 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=0; 1st_FTD=1; 2nd_FTD=2; 3rd_FTD=0
0,1,0,1,2,1,1,0,1,0,0,0.793,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=0; 1st_FTD=1; 2nd_FTD=2; 3rd_FTD=1
0,1,0,2,0,0,35,34,1,0.971,0.874,0.975,35 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=0; 1st_FTD=2; 2nd_FTD=0; 3rd_FTD=0
0,1,0,2,0,1,3,3,0,1,0.557,0.881,3 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=0; 1st_FTD=2; 2nd_FTD=0; 3rd_FTD=1
0,1,0,2,1,0,6,6,0,1,0.725,0.885,6 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=0; 1st_FTD=2; 2nd_FTD=1; 3rd_FTD=0
0,1,0,2,1,3,1,0,1,0,0,0.793,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=0; 1st_FTD=2; 2nd_FTD=1; 3rd_FTD=3
0,1,0,3,1,0,2,1,1,0.5,0.168,0.832,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=0; 1st_FTD=3; 2nd_FTD=1; 3rd_FTD=0
0,1,1,0,0,0,1270,763,507,0.601,0.574,0.627,1270 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=0
0,1,1,0,0,1,148,128,20,0.865,0.802,0.909,148 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=1
0,1,1,0,0,2,19,16,3,0.842,0.647,0.922,19 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=2
0,1,1,0,0,3,3,2,1,0.667,0.288,0.858,3 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=3
0,1,1,0,1,0,199,178,21,0.894,0.845,0.929,199 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=0
0,1,1,0,1,1,44,44,0,1,0.954,0.966,44 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=1
0,1,1,0,1,2,7,6,1,0.857,0.55,0.911,7 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=2
0,1,1,0,2,0,20,19,1,0.95,0.795,0.96,20 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=0
0,1,1,0,2,1,6,5,1,0.833,0.505,0.902,6 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=1
0,1,1,0,3,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=3; 3rd_FTD=0
0,1,1,0,4,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=1; 1st_FTD=0; 2nd_FTD=4; 3rd_FTD=0
0,1,1,1,0,0,139,131,8,0.942,0.893,0.968,139 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=1; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=0
0,1,1,1,0,1,30,29,1,0.967,0.856,0.972,30 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=1; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=1
0,1,1,1,0,2,4,3,1,0.75,0.379,0.876,4 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=1; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=2
0,1,1,1,1,0,37,36,1,0.973,0.881,0.976,37 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=1; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=0
0,1,1,1,1,1,8,8,0,1,0.78,0.895,8 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=1; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=1
0,1,1,1,1,2,4,4,0,1,0.633,0.878,4 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=1; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=2
0,1,1,1,2,0,5,5,0,1,0.686,0.88,5 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=1; 1st_FTD=1; 2nd_FTD=2; 3rd_FTD=0
0,1,1,1,2,1,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=1; 1st_FTD=1; 2nd_FTD=2; 3rd_FTD=1
0,1,1,2,0,0,17,16,1,0.941,0.766,0.954,17 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=1; 1st_FTD=2; 2nd_FTD=0; 3rd_FTD=0
0,1,1,2,1,0,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=1; 1st_FTD=2; 2nd_FTD=1; 3rd_FTD=0
0,1,1,2,4,4,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=1; 1st_FTD=2; 2nd_FTD=4; 3rd_FTD=4
0,1,1,3,0,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=1; 1st_FTD=3; 2nd_FTD=0; 3rd_FTD=0
0,1,1,3,3,4,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=1; 1st_FTD=3; 2nd_FTD=3; 3rd_FTD=4
0,1,1,5,3,4,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=1; 1st_FTD=5; 2nd_FTD=3; 3rd_FTD=4
0,1,2,0,0,0,251,202,49,0.805,0.752,0.848,251 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=2; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=0
0,1,2,0,0,1,57,56,1,0.982,0.92,0.984,57 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=2; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=1
0,1,2,0,0,2,9,8,1,0.889,0.62,0.925,9 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=2; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=2
0,1,2,0,0,3,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=2; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=3
0,1,2,0,1,0,51,45,6,0.882,0.773,0.938,51 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=2; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=0
0,1,2,0,1,1,18,18,0,1,0.891,0.933,18 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=2; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=1
0,1,2,0,1,2,4,4,0,1,0.633,0.878,4 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=2; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=2
0,1,2,0,2,0,6,6,0,1,0.725,0.885,6 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=2; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=0
0,1,2,1,0,0,37,36,1,0.973,0.881,0.976,37 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=2; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=0
0,1,2,1,0,1,12,12,0,1,0.844,0.914,12 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=2; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=1
0,1,2,1,1,0,10,10,0,1,0.817,0.905,10 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=2; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=0
0,1,2,1,1,1,6,6,0,1,0.725,0.885,6 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=2; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=1
0,1,2,1,1,2,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=2; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=2
0,1,2,1,1,3,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=2; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=3
0,1,2,1,2,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=2; 1st_FTD=1; 2nd_FTD=2; 3rd_FTD=0
0,1,2,2,0,0,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=2; 1st_FTD=2; 2nd_FTD=0; 3rd_FTD=0
0,1,2,2,1,0,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=2; 1st_FTD=2; 2nd_FTD=1; 3rd_FTD=0
0,1,2,2,1,1,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=2; 1st_FTD=2; 2nd_FTD=1; 3rd_FTD=1
0,1,3,0,0,0,63,57,6,0.905,0.813,0.95,63 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=3; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=0
0,1,3,0,0,1,18,16,2,0.889,0.699,0.942,18 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=3; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=1
0,1,3,0,0,2,3,2,1,0.667,0.288,0.858,3 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=3; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=2
0,1,3,0,0,3,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=3; 1st_FTD=0; 2nd_FTD=0; 3rd_FTD=3
0,1,3,0,1,0,13,12,1,0.923,0.71,0.943,13 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=3; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=0
0,1,3,0,1,1,6,6,0,1,0.725,0.885,6 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=3; 1st_FTD=0; 2nd_FTD=1; 3rd_FTD=1
0,1,3,0,2,0,2,2,0,1,0.439,0.904,2 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=3; 1st_FTD=0; 2nd_FTD=2; 3rd_FTD=0
0,1,3,1,0,0,11,11,0,1,0.832,0.91,11 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=3; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=0
0,1,3,1,0,1,6,6,0,1,0.725,0.885,6 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=3; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=1
0,1,3,1,0,3,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=3; 1st_FTD=1; 2nd_FTD=0; 3rd_FTD=3
0,1,3,1,1,0,7,7,0,1,0.756,0.89,7 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=3; 1st_FTD=1; 2nd_FTD=1; 3rd_FTD=0
0,1,3,1,2,1,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=3; 1st_FTD=1; 2nd_FTD=2; 3rd_FTD=1
0,1,3,1,2,2,1,1,0,1,0.207,1,1 out of 272651 simulated index patients,1st_ALS=0; 2nd_ALS=1; 3rd_ALS=3; 1st_FTD=1; 2nd_FTD=2; 3rd_FTD=2
